pcp_rate09,pcp_rate10,pcp_rate11,pcp_rate12,pcp_rate13,pcp_rate14,pcp_rate15,pcp_rate16,pcp_rate17,fips,county
20.7,20.7,27.7,27.7,27.7,27.2,27.7,27.2,27.2,36085,Richmond County
24.3,24.3,27.2,27.2,27.2,27.7,27.7,28,28,36087,Rockland County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,36089,St. Lawrence County
28.6,28.6,28.7,28.7,28.7,28.7,28.7,28.7,28.7,36091,Saratoga County
25.9,25.9,28.7,28.7,28.7,28.7,28.7,28.7,28.7,36093,Schenectady County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,36095,Schoharie County
28.7,28.7,28.7,28.7,28.7,28.6,28.6,28.6,28.7,36097,Schuyler County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,36099,Seneca County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,36101,Steuben County
27.7,27.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,36103,Suffolk County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,36105,Sullivan County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,36107,Tioga County
26.6,26.6,28.3,28.6,28.6,28.3,28.3,27.7,28,36109,Tompkins County
28.3,28.3,28.7,28.7,28.7,28.7,28.7,28.7,28.7,36111,Ulster County
25.3,25.3,25.3,25.9,25.9,25.3,25.3,25.3,24.3,36113,Warren County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,36115,Washington County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,36117,Wayne County
12.6,12.6,21.9,21.9,21.9,21.9,21.9,21.9,21.9,36119,Westchester County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,36121,Wyoming County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,36123,Yates County
28,28,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37000,North Carolina
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37001,Alamance County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37003,Alexander County
28,28,25.9,25.9,25.9,25.9,25.9,24.3,25.9,37005,Alleghany County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37007,Anson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37009,Ashe County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37011,Avery County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37013,Beaufort County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37015,Bertie County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37017,Bladen County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37019,Brunswick County
20.7,20.7,24.3,23.1,23.1,21.9,21.9,21.9,20.7,37021,Buncombe County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37023,Burke County
27.2,27.2,28.3,28,27.7,27.7,28,27.7,28.3,37025,Cabarrus County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37027,Caldwell County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37029,Camden County
28.3,28.3,28.7,28.7,28.7,28.7,28.7,28.6,28.7,37031,Carteret County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37033,Caswell County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37035,Catawba County
28.7,28.7,28.7,28.7,26.6,27.7,27.7,28,27.2,37037,Chatham County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37039,Cherokee County
27.2,27.2,28.7,28.7,28.6,28,28.7,28.7,28.7,37041,Chowan County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37043,Clay County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37045,Cleveland County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37047,Columbus County
28,28,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37049,Craven County
28.3,28.3,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37051,Cumberland County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37053,Currituck County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37055,Dare County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37057,Davidson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37059,Davie County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37061,Duplin County
10.7,10.7,24.3,24.3,24.3,23.1,24.3,24.3,24.3,37063,Durham County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37065,Edgecombe County
19.1,19.1,27.2,26.6,25.9,25.9,25.9,25.9,25.9,37067,Forsyth County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37069,Franklin County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37071,Gaston County
28.7,28.7,28.7,28.7,28.7,28.7,NA,NA,NA,37073,Gates County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37075,Graham County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37077,Granville County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37079,Greene County
27.2,27.2,28.7,28.7,28.7,28.7,28.7,28.6,28.7,37081,Guilford County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37083,Halifax County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37085,Harnett County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37087,Haywood County
27.7,27.7,28.7,28.7,28.6,28.3,28,28.3,28,37089,Henderson County
28.6,28.6,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37091,Hertford County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37093,Hoke County
0,0,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37095,Hyde County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37097,Iredell County
25.3,25.3,26.6,27.2,28,26.6,27.7,27.7,27.7,37099,Jackson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37101,Johnston County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37103,Jones County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37105,Lee County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37107,Lenoir County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37109,Lincoln County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37111,McDowell County
28,28,28.3,28.7,28.7,28.7,28.7,28.7,28.7,37113,Macon County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37115,Madison County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37117,Martin County
25.3,25.3,28,28.3,28.3,28,28,28.3,28,37119,Mecklenburg County
28.6,28.6,28,28,28.7,28.7,28.7,28.7,28.7,37121,Mitchell County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37123,Montgomery County
28.3,28.3,27.7,27.7,27.2,26.6,25.9,26.6,26.6,37125,Moore County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37127,Nash County
24.3,24.3,28.3,28,27.7,27.7,28,28,28,37129,New Hanover County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37131,Northampton County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37133,Onslow County
7.3,7.3,14.8,14.8,16.9,16.9,14.8,14.8,14.8,37135,Orange County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37137,Pamlico County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37139,Pasquotank County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37141,Pender County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37143,Perquimans County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37145,Person County
14.8,14.8,27.2,27.2,27.2,26.6,25.9,26.6,26.6,37147,Pitt County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37149,Polk County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37151,Randolph County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37153,Richmond County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37155,Robeson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37157,Rockingham County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37159,Rowan County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37161,Rutherford County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37163,Sampson County
28.3,28.3,28.6,28.7,28.7,28.7,28.7,28.7,28.7,37165,Scotland County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37167,Stanly County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37169,Stokes County
28.6,28.6,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37171,Surry County
24.3,24.3,25.9,25.9,27.2,27.7,27.2,28,28.3,37173,Swain County
27.7,27.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37175,Transylvania County
0,0,NA,NA,NA,NA,NA,NA,NA,37177,Tyrrell County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37179,Union County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37181,Vance County
27.7,27.7,28.6,28.6,28.6,28.3,28.3,28.3,28.3,37183,Wake County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37185,Warren County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37187,Washington County
25.9,25.9,28.6,28.6,28.7,28.7,28.7,28.7,28.7,37189,Watauga County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37191,Wayne County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37193,Wilkes County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37195,Wilson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37197,Yadkin County
28.6,28.6,28.7,28.7,28.7,28.7,28.7,28.7,28.7,37199,Yancey County
27.2,27.2,28.7,28.7,28.7,28.7,28.7,28.7,28.7,38000,North Dakota
4.1,4.1,4.1,5.7,4.1,4.1,4.1,4.1,4.1,38001,Adams County
28.7,28.7,28.6,28.7,28.6,28.6,28.6,28.6,27.7,38003,Barnes County
28.7,28.7,NA,NA,NA,28.7,NA,NA,NA,38005,Benson County
0,0,0,0,0,0,0,0,0,38007,Billings County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,38009,Bottineau County
28.7,28.7,28.7,27.2,24.3,27.7,27.7,28.7,28.7,38011,Bowman County
0,0,0,NA,NA,NA,NA,NA,NA,38013,Burke County
25.3,25.3,27.7,26.6,26.6,25.3,25.9,27.2,25.9,38015,Burleigh County
19.1,19.1,25.3,25.9,25.3,25.3,25.3,26.6,26.6,38017,Cass County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,38019,Cavalier County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,38021,Dickey County
26.6,26.6,27.2,27.7,28.7,NA,28.7,28.7,28.7,38023,Divide County
0,0,NA,NA,NA,NA,NA,NA,NA,38025,Dunn County
0,0,NA,NA,NA,NA,NA,NA,NA,38027,Eddy County
28,28,28.7,28.7,28.7,28.7,28.7,28.7,28.7,38029,Emmons County
24.3,24.3,28,28,28,28,28,28,28,38031,Foster County
0,0,0,0,0,0,0,0,0,38033,Golden Valley County
20.7,20.7,26.6,26.6,25.3,23.1,23.1,21.9,23.1,38035,Grand Forks County
28.7,28.7,NA,NA,28.7,NA,28.7,28.7,NA,38037,Grant County
28.3,28.3,NA,NA,NA,28.7,28.7,28.7,28.7,38039,Griggs County
0,0,NA,NA,NA,NA,NA,NA,NA,38041,Hettinger County
0,0,NA,NA,NA,NA,NA,NA,NA,38043,Kidder County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,38045,LaMoure County
0,0,0,0,0,28.7,28.7,28.7,28.7,38047,Logan County
28.7,28.7,NA,NA,NA,NA,NA,NA,NA,38049,McHenry County
28.7,28.7,25.9,28.7,28.7,28.7,28.7,28.7,28.7,38051,McIntosh County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,38053,McKenzie County
28.7,28.7,NA,NA,NA,28.7,28.7,28.7,28.7,38055,McLean County
28.7,28.7,28.6,28.7,28.7,28.7,28.7,28.7,28.7,38057,Mercer County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,38059,Morton County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,38061,Mountrail County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,38063,Nelson County
0,0,0,0,0,0,0,0,0,38065,Oliver County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,38067,Pembina County
27.2,27.2,28.7,28.7,28,28.7,28.7,28.7,28.7,38069,Pierce County
23.1,23.1,23.1,24.3,25.3,26.6,26.6,28.3,27.2,38071,Ramsey County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,38073,Ransom County
0,0,NA,NA,NA,NA,NA,NA,NA,38075,Renville County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,38077,Richland County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,38079,Rolette County
0,0,NA,NA,NA,NA,NA,NA,NA,38081,Sargent County
0,0,0,0,0,0,0,0,0,38083,Sheridan County
0,0,NA,NA,NA,NA,NA,NA,NA,38085,Sioux County
0,0,0,0,0,0,0,0,0,38087,Slope County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,38089,Stark County
0,0,0,0,0,0,0,0,0,38091,Steele County
28.7,28.7,28.7,28.3,28.3,28.7,28.7,28.7,28.7,38093,Stutsman County
28,28,NA,NA,28.7,NA,NA,NA,NA,38095,Towner County
28,28,28.7,28.7,28.7,28.7,28.7,28.7,28.7,38097,Traill County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,38099,Walsh County
25.3,25.3,28.7,28.7,28.7,28.7,28.7,28.7,28.7,38101,Ward County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,38103,Wells County
28.6,28.6,28.7,28.7,28.7,28.7,28.7,28.7,28.7,38105,Williams County
28,28,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39000,Ohio
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39001,Adams County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39003,Allen County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39005,Ashland County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39007,Ashtabula County
28.7,28.7,28.7,28.7,28,28,28.3,28.7,28.7,39009,Athens County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39011,Auglaize County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39013,Belmont County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39015,Brown County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39017,Butler County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39019,Carroll County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39021,Champaign County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39023,Clark County
28.6,28.6,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39025,Clermont County
25.3,25.3,28.6,28.7,28.7,28.7,28.7,28.7,28.7,39027,Clinton County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39029,Columbiana County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39031,Coshocton County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39033,Crawford County
19.1,19.1,25.9,25.9,25.3,25.3,25.3,25.3,25.3,39035,Cuyahoga County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39037,Darke County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39039,Defiance County
25.9,25.9,25.3,24.3,24.3,23.1,23.1,21.9,21.9,39041,Delaware County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39043,Erie County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39045,Fairfield County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39047,Fayette County
24.3,24.3,27.7,27.2,27.2,26.6,26.6,27.2,26.6,39049,Franklin County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39051,Fulton County
21.9,21.9,24.3,25.3,26.6,25.9,25.3,25.9,27.2,39053,Gallia County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39055,Geauga County
25.9,25.9,28.6,28.3,28.3,27.7,28,28,28,39057,Greene County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39059,Guernsey County
20.7,20.7,26.6,26.6,26.6,26.6,26.6,25.9,25.9,39061,Hamilton County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39063,Hancock County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39065,Hardin County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39067,Harrison County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39069,Henry County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39071,Highland County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39073,Hocking County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39075,Holmes County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39077,Huron County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39079,Jackson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39081,Jefferson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39083,Knox County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39085,Lake County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39087,Lawrence County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39089,Licking County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39091,Logan County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39093,Lorain County
24.3,24.3,28,28,28.3,28,28,27.7,27.7,39095,Lucas County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39097,Madison County
25.9,25.9,27.7,28,27.7,27.2,27.2,26.6,26.6,39099,Mahoning County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39101,Marion County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39103,Medina County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39105,Meigs County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39107,Mercer County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39109,Miami County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39111,Monroe County
25.3,25.3,27.7,27.7,28,28,28,27.7,27.7,39113,Montgomery County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39115,Morgan County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39117,Morrow County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39119,Muskingum County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39121,Noble County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39123,Ottawa County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39125,Paulding County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39127,Perry County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39129,Pickaway County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39131,Pike County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39133,Portage County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39135,Preble County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39137,Putnam County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39139,Richland County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39141,Ross County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39143,Sandusky County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39145,Scioto County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39147,Seneca County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39149,Shelby County
27.7,27.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39151,Stark County
25.9,25.9,27.7,27.7,27.7,27.2,27.2,27.2,27.2,39153,Summit County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39155,Trumbull County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39157,Tuscarawas County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39159,Union County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39161,Van Wert County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39163,Vinton County
28.3,28.3,28.6,28.3,28,27.7,27.2,27.7,28,39165,Warren County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39167,Washington County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39169,Wayne County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39171,Williams County
28.3,28.3,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39173,Wood County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,39175,Wyandot County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40000,Oklahoma
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40001,Adair County
0,0,NA,NA,28.7,28.7,28.7,28.7,28.7,40003,Alfalfa County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40005,Atoka County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40007,Beaver County
28.3,28.3,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40009,Beckham County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40011,Blaine County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40013,Bryan County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40015,Caddo County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40017,Canadian County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40019,Carter County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40021,Cherokee County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40023,Choctaw County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40025,Cimarron County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40027,Cleveland County
0,0,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40029,Coal County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40031,Comanche County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40033,Cotton County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40035,Craig County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40037,Creek County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40039,Custer County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40041,Delaware County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40043,Dewey County
26.6,26.6,24.3,24.3,24.3,24.3,24.3,27.7,28.7,40045,Ellis County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40047,Garfield County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40049,Garvin County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40051,Grady County
0,0,NA,NA,NA,NA,NA,NA,28.7,40053,Grant County
26.6,26.6,28.7,28.7,28.7,28.7,NA,NA,NA,40055,Greer County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40057,Harmon County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40059,Harper County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40061,Haskell County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40063,Hughes County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40065,Jackson County
0,0,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40067,Jefferson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40069,Johnston County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40071,Kay County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40073,Kingfisher County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40075,Kiowa County
28.3,28.3,27.2,28.7,28.7,28.7,28.7,28.7,28.7,40077,Latimer County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40079,Le Flore County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40081,Lincoln County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40083,Logan County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40085,Love County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40087,McClain County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40089,McCurtain County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40091,McIntosh County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40093,Major County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40095,Marshall County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40097,Mayes County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40099,Murray County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40101,Muskogee County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40103,Noble County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,40105,Nowata County
